step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
53,CASH_IN,62892.01,C1000006249,177017.89,188442.03,C2000006249,288897.46,37187.7,0,0
480,CASH_IN,64222.18,C1000006250,56166.74,158168.74,C2000006250,29601.53,106934.47,0,0
443,CASH_OUT,50500.46,C1000006251,41982.22,155411.56,C2000006251,70034.55,263821.36,0,0
330,PAYMENT,14210.78,C1000006252,122891.5,179837.21,C2000006252,171279.32,293304.52,0,0
251,DEBIT,75177.82,C1000006253,42369.81,145008.81,C2000006253,257363.92,33500.84,0,0
123,CASH_OUT,58182.77,C1000006254,101607.7,101347.89,C2000006254,29161.0,175838.64,0,0
387,CASH_IN,11876.87,C1000006255,81405.94,78307.3,C2000006255,1209.12,220379.4,0,0
339,DEBIT,70035.19,C1000006256,46406.85,140826.71,C2000006256,206106.55,154823.89,0,0
348,DEBIT,70279.3,C1000006257,58411.93,120562.36,C2000006257,179190.61,69888.61,0,0
29,PAYMENT,54853.16,C1000006258,85481.45,108575.3,C2000006258,81318.15,12515.71,0,0
35,CASH_IN,9063.98,C1000006259,69232.07,117811.43,C2000006259,287284.48,285449.21,0,0
518,TRANSFER,35270.88,C1000006260,76315.16,131069.52,C2000006260,167744.97,71048.81,0,0
396,PAYMENT,5101.9,C1000006261,147086.92,193740.84,C2000006261,199024.0,89731.63,0,0
623,PAYMENT,47764.83,C1000006262,33675.98,150631.61,C2000006262,113634.66,192835.56,0,0
294,TRANSFER,90645.65,C1000006263,125523.72,35286.54,C2000006263,276476.46,128588.73,0,0
589,TRANSFER,235.28,C1000006264,135631.56,93353.76,C2000006264,82822.99,127040.51,0,0
349,PAYMENT,26671.2,C1000006265,160417.41,135648.34,C2000006265,224636.26,24780.97,0,0
147,DEBIT,79987.91,C1000006266,169465.44,35130.79,C2000006266,34999.82,297563.12,1,0
67,CASH_OUT,995.98,C1000006267,31733.11,186541.31,C2000006267,161335.96,85321.01,0,0
520,CASH_OUT,1027.24,C1000006268,27652.15,15405.06,C2000006268,173336.87,33005.63,0,0
122,PAYMENT,61085.75,C1000006269,122954.2,122196.64,C2000006269,56506.07,204471.15,0,0
340,DEBIT,78922.08,C1000006270,151383.31,195187.07,C2000006270,97133.02,225661.83,0,0
175,TRANSFER,77652.78,C1000006271,54465.29,145573.66,C2000006271,53609.16,7606.51,0,0
691,PAYMENT,77960.01,C1000006272,105169.44,135451.63,C2000006272,253507.83,80774.37,1,0
597,CASH_IN,36107.02,C1000006273,154447.89,199484.08,C2000006273,197156.72,58309.75,0,0
451,DEBIT,88273.59,C1000006274,153500.62,158359.49,C2000006274,133930.23,236626.41,1,0
557,CASH_IN,1293.43,C1000006275,130764.03,194058.69,C2000006275,166794.08,55126.04,0,0
136,CASH_IN,31225.75,C1000006276,15757.54,139778.45,C2000006276,103212.47,70569.35,0,0
16,PAYMENT,33725.4,C1000006277,10128.77,133091.75,C2000006277,128621.8,296049.98,0,0
333,DEBIT,16565.46,C1000006278,77689.06,152513.5,C2000006278,185811.54,210633.3,0,0
195,CASH_IN,33629.24,C1000006279,5337.49,37750.8,C2000006279,63443.58,116297.88,0,0
496,DEBIT,58592.55,C1000006280,180828.87,161157.0,C2000006280,40228.89,226157.72,0,0
9,CASH_OUT,52032.73,C1000006281,4028.93,194028.07,C2000006281,283337.67,139942.26,0,0
334,CASH_IN,31949.54,C1000006282,5922.57,122328.65,C2000006282,71056.34,63800.2,0,0
333,CASH_IN,74935.26,C1000006283,33065.48,2471.07,C2000006283,148567.33,146391.77,0,0
327,DEBIT,71481.91,C1000006284,125403.03,14418.48,C2000006284,228456.75,231607.31,0,0
15,CASH_OUT,28076.84,C1000006285,108310.83,46941.44,C2000006285,166825.02,53501.21,0,0
614,CASH_IN,32329.61,C1000006286,131897.43,98219.53,C2000006286,190462.4,145659.7,0,0
226,PAYMENT,28759.14,C1000006287,178711.03,82751.16,C2000006287,49029.88,35796.32,0,0
425,DEBIT,12893.83,C1000006288,90989.13,195842.4,C2000006288,118478.54,252804.43,0,0
408,DEBIT,75280.64,C1000006289,8775.2,189117.53,C2000006289,207071.03,245641.63,0,0
113,CASH_IN,4637.19,C1000006290,152699.33,78544.5,C2000006290,62935.87,202036.73,0,0
428,CASH_OUT,15066.54,C1000006291,162392.89,158863.3,C2000006291,145066.95,276006.71,0,0
1,CASH_IN,10539.4,C1000006292,9977.67,127272.67,C2000006292,176774.93,119984.93,0,0
266,TRANSFER,82535.64,C1000006293,48569.86,48627.14,C2000006293,236799.84,39593.04,0,0
491,CASH_IN,4410.41,C1000006294,154119.36,186235.45,C2000006294,64902.63,292689.69,0,0
208,TRANSFER,66466.08,C1000006295,75231.05,51903.51,C2000006295,293427.58,153922.64,0,0
622,PAYMENT,4457.02,C1000006296,94530.28,174068.68,C2000006296,290227.9,142654.52,0,0
712,DEBIT,78646.48,C1000006297,164635.15,127528.15,C2000006297,3688.06,19117.07,0,0
369,DEBIT,91272.28,C1000006298,18923.91,124225.42,C2000006298,110393.26,171113.05,0,0
306,CASH_OUT,48689.45,C1000006299,135456.86,167682.0,C2000006299,20351.85,193422.33,0,0
12,CASH_IN,80456.13,C1000006300,42996.88,98862.04,C2000006300,95173.98,141956.43,0,0
345,PAYMENT,70643.99,C1000006301,12530.29,170674.79,C2000006301,182118.87,273122.66,0,0
465,TRANSFER,79565.57,C1000006302,132499.57,110045.69,C2000006302,182620.96,222713.23,0,0
700,CASH_OUT,76679.85,C1000006303,24282.45,196929.57,C2000006303,28999.13,11586.24,0,0
666,PAYMENT,20544.73,C1000006304,149401.45,131986.01,C2000006304,203135.5,162770.81,0,0
494,PAYMENT,49960.91,C1000006305,40541.08,74812.11,C2000006305,253901.65,298101.95,0,0
368,TRANSFER,96041.81,C1000006306,9702.4,152672.8,C2000006306,189349.36,59924.31,0,0
420,TRANSFER,34359.86,C1000006307,19859.49,101979.46,C2000006307,92989.78,185152.43,0,0
171,DEBIT,97049.0,C1000006308,168254.05,161205.0,C2000006308,748.52,82048.53,0,0
134,CASH_IN,58320.34,C1000006309,74193.64,166692.53,C2000006309,194522.56,111445.03,0,0
427,CASH_OUT,46166.53,C1000006310,60453.33,123382.64,C2000006310,203326.19,10090.35,0,0
25,CASH_IN,65779.17,C1000006311,98239.76,174437.69,C2000006311,212624.78,206375.12,0,0
530,CASH_OUT,81585.76,C1000006312,126586.51,80685.4,C2000006312,11778.17,229717.56,0,0
190,PAYMENT,39426.87,C1000006313,7420.45,11475.4,C2000006313,154934.33,231875.02,0,0
141,TRANSFER,3305.09,C1000006314,179637.7,132529.64,C2000006314,124029.38,291162.81,0,0
555,TRANSFER,70883.54,C1000006315,191696.27,152890.36,C2000006315,230204.48,251363.3,1,0
658,PAYMENT,95617.12,C1000006316,83461.36,14560.3,C2000006316,216806.77,62281.8,0,0
315,PAYMENT,62502.42,C1000006317,82525.78,154181.95,C2000006317,285198.25,69166.94,0,0
444,CASH_OUT,18849.56,C1000006318,175711.98,127832.34,C2000006318,269253.01,230396.96,0,0
319,PAYMENT,24831.77,C1000006319,85862.36,23282.25,C2000006319,167402.04,233071.91,0,0
441,CASH_OUT,90975.97,C1000006320,171237.99,107988.03,C2000006320,294142.18,36912.67,0,0
92,CASH_IN,1366.07,C1000006321,5667.39,21748.42,C2000006321,45063.84,1989.7,0,0
179,TRANSFER,54879.18,C1000006322,97930.12,64323.75,C2000006322,2147.61,120414.12,0,0
56,TRANSFER,15876.18,C1000006323,190485.81,160796.99,C2000006323,32349.85,208402.17,0,0
155,TRANSFER,28283.62,C1000006324,50560.93,20157.81,C2000006324,106533.55,259999.33,0,0
672,CASH_IN,30705.1,C1000006325,53230.96,91877.56,C2000006325,226577.81,49599.04,1,0
111,CASH_IN,21936.08,C1000006326,126024.6,121142.6,C2000006326,114920.05,244587.33,0,0
137,DEBIT,79237.28,C1000006327,185238.18,188102.29,C2000006327,234180.59,205336.33,0,0
232,CASH_OUT,33227.6,C1000006328,39748.45,147453.1,C2000006328,222835.24,49786.58,0,0
468,CASH_OUT,34555.04,C1000006329,184330.21,27849.43,C2000006329,238304.94,261984.87,0,0
732,DEBIT,45306.15,C1000006330,132600.75,193773.71,C2000006330,56181.69,279896.59,0,0
481,TRANSFER,90230.51,C1000006331,198609.46,95591.53,C2000006331,154810.06,79742.05,0,0
68,CASH_OUT,68820.42,C1000006332,147291.77,73943.48,C2000006332,213807.54,44607.36,0,0
249,CASH_OUT,6184.35,C1000006333,133560.11,25742.24,C2000006333,85252.41,290287.87,0,0
323,TRANSFER,3935.8,C1000006334,162980.63,186696.45,C2000006334,251407.93,6865.31,0,0
518,PAYMENT,56643.26,C1000006335,35028.06,117241.19,C2000006335,233793.59,284519.88,0,0
432,PAYMENT,88707.19,C1000006336,189197.12,197597.51,C2000006336,35962.96,64867.45,0,0
487,DEBIT,32331.92,C1000006337,33119.1,34773.18,C2000006337,65366.4,131439.08,0,0
606,CASH_IN,24784.71,C1000006338,5134.07,109167.12,C2000006338,71212.02,92505.55,0,0
429,CASH_OUT,74821.62,C1000006339,139571.37,21977.24,C2000006339,263542.97,46112.43,0,0
269,CASH_OUT,60213.12,C1000006340,36919.09,104855.17,C2000006340,56018.06,105743.09,0,0
709,DEBIT,56507.08,C1000006341,151750.64,177958.36,C2000006341,186628.89,161774.35,0,0
537,DEBIT,14938.63,C1000006342,159007.8,21864.17,C2000006342,19473.62,28148.05,0,0
148,CASH_OUT,17604.37,C1000006343,47339.85,53929.76,C2000006343,165751.61,242753.21,0,0
118,TRANSFER,28185.96,C1000006344,17344.07,136480.38,C2000006344,42375.63,240114.46,0,0
367,TRANSFER,20691.83,C1000006345,100164.19,15257.41,C2000006345,172648.72,239244.5,0,0
66,CASH_IN,97144.76,C1000006346,178043.7,90796.98,C2000006346,110338.72,205934.63,0,0
370,CASH_OUT,1870.92,C1000006347,169458.22,66612.33,C2000006347,181704.82,136578.71,0,0
175,CASH_OUT,62609.37,C1000006348,23416.49,167629.64,C2000006348,118332.97,250117.26,0,0
588,CASH_OUT,51764.71,C1000006349,192956.65,9815.2,C2000006349,256288.56,255554.7,0,0
495,CASH_OUT,32331.89,C1000006350,52789.84,172679.09,C2000006350,227093.32,85637.1,0,0
114,DEBIT,88760.0,C1000006351,69878.24,140726.41,C2000006351,253410.66,144285.08,0,0
111,PAYMENT,67019.56,C1000006352,29810.05,59438.11,C2000006352,66615.67,60888.86,0,0
439,CASH_OUT,99835.45,C1000006353,75560.59,39553.71,C2000006353,44644.8,76737.13,0,0
715,PAYMENT,16873.91,C1000006354,127128.22,190035.27,C2000006354,167200.4,71686.12,0,0
147,TRANSFER,8795.9,C1000006355,101215.65,110781.6,C2000006355,261849.96,248084.16,0,0
35,CASH_IN,13948.33,C1000006356,165507.9,68955.52,C2000006356,33187.19,75244.64,0,0
309,TRANSFER,26936.4,C1000006357,128260.16,8893.7,C2000006357,70166.45,163894.15,0,0
538,CASH_OUT,41684.53,C1000006358,52708.89,33156.85,C2000006358,223799.47,188473.86,0,0
14,TRANSFER,86261.7,C1000006359,111487.61,119633.0,C2000006359,139608.29,223404.81,0,0
374,DEBIT,28366.34,C1000006360,12838.23,102621.92,C2000006360,181038.99,8702.18,0,0
557,PAYMENT,91525.18,C1000006361,116158.11,151522.02,C2000006361,177526.33,142724.23,0,0
428,CASH_OUT,46296.14,C1000006362,77932.77,166967.51,C2000006362,123706.49,87782.61,0,0
728,DEBIT,64710.53,C1000006363,19679.7,79434.96,C2000006363,211710.69,250192.18,0,0
233,PAYMENT,26448.13,C1000006364,61492.79,20185.98,C2000006364,255680.74,11024.71,0,0
705,DEBIT,15609.82,C1000006365,179617.4,158305.95,C2000006365,272327.11,62098.23,0,0
563,TRANSFER,86947.0,C1000006366,117207.59,110748.02,C2000006366,13923.48,94727.62,0,0
726,CASH_OUT,10959.52,C1000006367,180652.97,195958.38,C2000006367,166081.84,23352.42,1,0
663,TRANSFER,77404.39,C1000006368,82160.8,159269.98,C2000006368,12111.46,118625.35,0,0
440,CASH_IN,58102.62,C1000006369,195781.72,65814.54,C2000006369,270279.03,223130.52,0,0
502,CASH_OUT,86115.17,C1000006370,72003.81,85698.03,C2000006370,128779.74,63694.24,0,0
275,TRANSFER,71784.66,C1000006371,151360.92,47115.19,C2000006371,270157.62,226340.61,0,0
76,CASH_OUT,28173.59,C1000006372,61080.62,102399.7,C2000006372,56305.02,158704.26,0,0
439,PAYMENT,57447.02,C1000006373,21198.11,142144.99,C2000006373,48711.37,103417.16,0,0
732,CASH_OUT,1317.23,C1000006374,166611.32,122497.75,C2000006374,272497.24,110641.82,0,0
699,CASH_OUT,47527.08,C1000006375,152516.31,68416.69,C2000006375,281512.67,34891.54,0,0
289,PAYMENT,8610.5,C1000006376,164125.81,164659.98,C2000006376,230036.89,74934.3,0,0
540,TRANSFER,42900.21,C1000006377,59938.91,21011.75,C2000006377,66607.61,219367.32,0,0
692,CASH_OUT,10970.08,C1000006378,140732.33,28510.94,C2000006378,51595.62,258823.69,0,0
253,DEBIT,95548.43,C1000006379,43984.57,80831.91,C2000006379,224403.92,79679.46,0,0
126,CASH_OUT,52311.57,C1000006380,2262.31,140448.66,C2000006380,190432.41,176600.79,0,0
177,TRANSFER,91322.67,C1000006381,173297.76,138837.14,C2000006381,261623.0,10418.01,0,0
37,PAYMENT,2246.4,C1000006382,104705.1,73304.69,C2000006382,83043.43,23221.87,0,0
410,TRANSFER,63768.95,C1000006383,196730.67,139321.58,C2000006383,88607.14,289310.18,0,0
611,CASH_IN,30702.38,C1000006384,77007.14,12117.16,C2000006384,219492.34,268951.83,0,0
610,CASH_OUT,43188.58,C1000006385,191374.6,58004.39,C2000006385,80360.58,24384.7,0,0
127,CASH_OUT,87310.01,C1000006386,123011.45,138754.66,C2000006386,138713.17,246698.39,0,0
483,PAYMENT,98002.31,C1000006387,102441.01,36808.28,C2000006387,156042.64,30750.96,0,0
168,CASH_OUT,24656.73,C1000006388,60561.92,42542.41,C2000006388,200755.36,248551.3,0,0
592,DEBIT,94825.85,C1000006389,165055.27,17376.52,C2000006389,103315.05,274050.21,0,0
294,DEBIT,68875.81,C1000006390,165758.95,72894.2,C2000006390,257501.09,45925.67,0,0
638,TRANSFER,95141.88,C1000006391,83385.91,164985.45,C2000006391,120698.71,44169.87,0,0
343,PAYMENT,56241.08,C1000006392,145458.63,167271.82,C2000006392,12411.99,277971.67,0,0
310,CASH_IN,96076.02,C1000006393,89447.59,172472.51,C2000006393,20100.63,90429.54,0,0
662,TRANSFER,89246.62,C1000006394,147931.86,7340.81,C2000006394,291472.01,141796.65,0,0
528,PAYMENT,12867.89,C1000006395,198838.03,198697.74,C2000006395,186612.84,91331.88,0,0
540,PAYMENT,31085.88,C1000006396,52499.26,100528.25,C2000006396,147278.41,224800.8,0,0
419,TRANSFER,24313.89,C1000006397,126810.49,174545.41,C2000006397,260904.19,63325.96,0,0
444,TRANSFER,57214.21,C1000006398,75975.59,181022.93,C2000006398,215065.41,148236.03,0,0
685,CASH_OUT,80281.92,C1000006399,109674.31,102899.65,C2000006399,54417.64,255139.08,0,0
558,CASH_IN,75943.55,C1000006400,174829.46,10217.95,C2000006400,2187.69,282794.41,0,0
236,DEBIT,72677.65,C1000006401,69515.17,119493.95,C2000006401,294639.09,105820.7,0,0
439,CASH_OUT,37532.73,C1000006402,14477.66,66818.69,C2000006402,188764.81,34191.09,0,0
214,PAYMENT,13972.29,C1000006403,159787.44,41353.33,C2000006403,143122.27,242905.96,0,0
85,CASH_IN,21066.25,C1000006404,111004.97,36500.2,C2000006404,283396.84,33225.08,0,0
85,CASH_IN,74170.33,C1000006405,89880.19,111852.85,C2000006405,110762.3,233786.23,0,0
489,TRANSFER,14761.96,C1000006406,36666.61,20894.96,C2000006406,216765.79,206696.29,0,0
65,CASH_IN,22302.44,C1000006407,18570.55,164328.91,C2000006407,201034.28,173267.88,0,0
646,CASH_IN,42461.02,C1000006408,55747.11,45458.67,C2000006408,203106.43,281846.85,0,0
663,PAYMENT,7220.52,C1000006409,143780.85,109858.17,C2000006409,203139.81,96717.96,0,0
627,CASH_OUT,21277.08,C1000006410,82354.19,25092.04,C2000006410,3128.2,27998.8,0,0
64,CASH_IN,14985.32,C1000006411,114045.52,171925.84,C2000006411,247290.61,294481.24,0,0
343,TRANSFER,95132.67,C1000006412,16409.11,138417.48,C2000006412,276886.18,132344.35,0,0
352,CASH_OUT,19160.67,C1000006413,24648.61,41304.38,C2000006413,134804.82,130017.31,0,0
158,TRANSFER,86178.35,C1000006414,2261.17,143148.15,C2000006414,168145.09,26858.92,0,0
589,CASH_IN,11488.67,C1000006415,134656.89,16580.03,C2000006415,97414.7,223065.73,1,0
491,CASH_OUT,86968.62,C1000006416,52890.9,154443.34,C2000006416,235521.63,216035.28,0,0
658,CASH_IN,59947.38,C1000006417,193385.32,98069.36,C2000006417,220980.4,43588.9,0,0
463,PAYMENT,84972.1,C1000006418,61691.16,24036.73,C2000006418,221550.3,70142.01,0,0
225,CASH_OUT,86736.2,C1000006419,72723.61,110095.65,C2000006419,220476.85,4924.34,0,0
313,TRANSFER,59641.39,C1000006420,93897.97,40173.26,C2000006420,65563.17,266918.66,0,0
615,PAYMENT,91770.24,C1000006421,63828.15,134554.54,C2000006421,33756.84,73358.43,0,0
466,DEBIT,58548.97,C1000006422,163488.64,141723.92,C2000006422,93226.27,278112.27,0,0
88,TRANSFER,71259.38,C1000006423,175241.36,152168.01,C2000006423,172613.78,171350.89,0,0
303,CASH_IN,41613.89,C1000006424,2207.22,178974.1,C2000006424,119857.01,127622.29,0,0
680,TRANSFER,91407.63,C1000006425,130932.33,130987.91,C2000006425,74773.75,2349.15,0,0
435,DEBIT,82418.01,C1000006426,137217.66,98353.82,C2000006426,6686.63,27681.69,0,0
682,TRANSFER,16679.64,C1000006427,192284.98,170845.13,C2000006427,36339.94,47605.22,0,0
135,PAYMENT,57643.02,C1000006428,74079.84,179968.81,C2000006428,31599.57,31708.88,0,0
50,TRANSFER,89683.76,C1000006429,39055.99,156350.68,C2000006429,286991.77,76861.01,0,0
432,CASH_OUT,79308.52,C1000006430,104116.21,188485.64,C2000006430,233647.49,46375.49,0,0
340,DEBIT,96255.65,C1000006431,89511.14,195886.79,C2000006431,36825.56,199150.12,0,0
347,TRANSFER,23137.86,C1000006432,158346.29,50262.35,C2000006432,140163.19,89109.44,0,0
646,DEBIT,36752.29,C1000006433,180795.09,36738.95,C2000006433,196345.82,215487.49,0,0
347,PAYMENT,50724.12,C1000006434,17341.61,89718.47,C2000006434,288310.04,40647.82,0,0
649,CASH_OUT,23274.59,C1000006435,169315.9,199385.34,C2000006435,80689.17,62732.25,0,0
245,CASH_IN,39410.59,C1000006436,181794.18,17694.67,C2000006436,79214.02,236234.89,0,0
109,TRANSFER,53758.55,C1000006437,184827.18,142398.8,C2000006437,170477.3,190223.07,0,0
533,PAYMENT,19142.01,C1000006438,152861.97,170167.13,C2000006438,257213.35,28934.11,0,0
90,DEBIT,25676.21,C1000006439,148416.51,199289.53,C2000006439,83886.35,287825.09,0,0
296,DEBIT,12493.0,C1000006440,2979.36,123942.49,C2000006440,37747.57,228760.36,0,0
112,PAYMENT,71341.01,C1000006441,184038.32,76018.89,C2000006441,79839.05,165793.62,0,0
589,TRANSFER,36161.58,C1000006442,70301.04,33298.76,C2000006442,134720.18,102873.23,0,0
177,CASH_IN,22034.41,C1000006443,8224.38,196352.41,C2000006443,107985.99,28182.36,0,0
343,TRANSFER,50737.34,C1000006444,82595.86,184840.65,C2000006444,258363.9,107460.55,0,0
660,CASH_OUT,6834.25,C1000006445,146570.53,160903.76,C2000006445,282883.64,96906.86,0,0
101,TRANSFER,92341.43,C1000006446,88391.04,188754.94,C2000006446,113534.96,23511.48,0,0
629,CASH_OUT,29453.81,C1000006447,151602.22,12170.88,C2000006447,247026.39,235127.52,0,0
604,DEBIT,88647.57,C1000006448,101881.89,126298.57,C2000006448,20583.39,124600.67,0,0
401,CASH_OUT,49767.03,C1000006449,59885.43,54959.26,C2000006449,166110.99,266854.67,0,0
28,CASH_IN,85016.55,C1000006450,40582.47,153118.41,C2000006450,249511.1,47389.0,0,0
537,PAYMENT,24713.97,C1000006451,84220.66,19143.32,C2000006451,125586.97,95271.73,0,0
58,CASH_OUT,17535.31,C1000006452,7160.69,51743.99,C2000006452,43030.15,83710.97,0,0
498,TRANSFER,84942.69,C1000006453,84508.78,170050.41,C2000006453,85227.02,259548.46,0,0
297,CASH_OUT,21300.26,C1000006454,13724.02,149889.39,C2000006454,147572.29,152320.06,0,0
134,DEBIT,74622.07,C1000006455,175400.94,198404.41,C2000006455,253049.2,42546.56,0,0
331,CASH_OUT,34464.93,C1000006456,115096.21,128796.71,C2000006456,224579.18,107234.05,0,0
249,CASH_IN,74821.89,C1000006457,129208.59,60615.04,C2000006457,25072.66,282954.76,0,0
550,CASH_OUT,90765.55,C1000006458,57772.8,109576.71,C2000006458,163847.2,165446.19,0,0
75,CASH_IN,98164.03,C1000006459,45164.22,188793.28,C2000006459,261705.24,11020.07,0,0
654,TRANSFER,35987.35,C1000006460,141581.05,130352.71,C2000006460,173133.07,17353.5,0,0
168,DEBIT,36758.91,C1000006461,134313.1,176299.78,C2000006461,19481.27,70704.22,0,0
503,PAYMENT,98138.96,C1000006462,24535.69,4577.38,C2000006462,246936.09,186397.32,0,0
355,TRANSFER,86154.2,C1000006463,47728.28,73910.2,C2000006463,272030.91,73578.21,0,0
225,TRANSFER,4518.75,C1000006464,189315.16,187061.44,C2000006464,116756.69,255034.37,0,0
664,PAYMENT,57349.26,C1000006465,60835.49,7857.92,C2000006465,93041.06,188826.56,0,0
531,CASH_OUT,18132.66,C1000006466,5166.3,103820.29,C2000006466,163005.19,90219.18,0,0
146,CASH_OUT,99401.31,C1000006467,12756.41,69305.9,C2000006467,295226.42,118180.41,0,0
241,CASH_OUT,13900.91,C1000006468,155098.96,129240.84,C2000006468,251239.28,112577.32,0,0
344,DEBIT,55939.17,C1000006469,151431.14,32444.56,C2000006469,243316.74,94255.14,0,0
35,TRANSFER,66523.19,C1000006470,76365.45,130660.07,C2000006470,57943.05,188965.89,0,0
702,CASH_IN,93707.09,C1000006471,30640.16,198368.31,C2000006471,268549.61,60502.27,0,0
1,PAYMENT,84727.36,C1000006472,99621.04,54232.74,C2000006472,166783.72,87633.02,0,0
153,TRANSFER,24583.02,C1000006473,66377.73,92285.59,C2000006473,275063.6,25570.93,0,0
429,CASH_OUT,57266.67,C1000006474,74793.67,5939.84,C2000006474,195513.2,112810.98,0,0
508,PAYMENT,95357.86,C1000006475,52197.07,86809.74,C2000006475,250250.13,19315.35,1,0
126,CASH_IN,73574.33,C1000006476,12571.58,81198.49,C2000006476,49657.72,5371.65,0,0
491,TRANSFER,68836.75,C1000006477,158231.86,112941.44,C2000006477,211956.44,193793.91,0,0
482,TRANSFER,75492.56,C1000006478,123644.16,51354.11,C2000006478,77175.64,48736.47,0,0
345,DEBIT,32257.39,C1000006479,166927.02,65730.82,C2000006479,50670.66,10559.31,0,0
738,TRANSFER,72927.93,C1000006480,100640.4,121979.34,C2000006480,172194.7,20500.0,0,0
221,TRANSFER,23293.15,C1000006481,196997.33,181694.97,C2000006481,180822.33,59763.11,0,0
723,CASH_IN,42816.0,C1000006482,192504.98,47039.63,C2000006482,147185.34,216264.31,0,0
25,CASH_IN,88993.98,C1000006483,54356.7,135491.64,C2000006483,26712.24,3558.69,0,0
528,PAYMENT,1906.92,C1000006484,77395.38,104776.68,C2000006484,73424.71,217955.99,0,0
182,CASH_OUT,41437.72,C1000006485,150541.88,20921.83,C2000006485,70635.27,179117.45,0,0
499,CASH_IN,26689.51,C1000006486,155320.69,113086.65,C2000006486,94110.62,154172.78,0,0
641,PAYMENT,19866.98,C1000006487,182139.83,141761.6,C2000006487,188419.62,272785.02,0,0
42,TRANSFER,83859.16,C1000006488,130526.77,119650.78,C2000006488,131396.18,248876.32,0,0
481,PAYMENT,69652.89,C1000006489,95024.2,20882.84,C2000006489,290515.54,125631.15,0,0
439,PAYMENT,11272.15,C1000006490,75530.31,170907.92,C2000006490,4753.21,2010.09,0,0
